Address:,USB0::0x0957::0x179B::MY58106376::0::INSTR,,Analog Channels,,,
Model:,DSO-X 2002A,,Time (s),1 (VOLT),2 (VOLT),
,,,-0.0016023125,4.5938445776701,0.00631909212097526,
,,,-0.0016019485,4.5938445776701,-0.00976131157949567,
,,,-0.0016015845,4.63404558971524,-0.00172110972926021,
,,,-0.0016012205,4.63404558971524,0.00631909212097526,
,,,-0.0016008565,4.5938445776701,0.00631909212097526,
,,,-0.0016004925,4.5938445776701,-0.00172110972926021,
,,,-0.0016001285,4.5938445776701,-0.00172110972926021,
,,,-0.0015997645,4.63404558971524,0.00229899119585752,
,,,-0.0015994005,4.63404558971524,0.00229899119585752,
,,,-0.0015990365,4.63404558971524,-0.00574121065437794,
,,,-0.0015986725,4.5938445776701,-0.0137814125046134,
,,,-0.0015983085,4.63404558971524,0.00229899119585752,
,,,-0.0015979445,4.63404558971524,0.010339193046093,
,,,-0.0015975805,4.63404558971524,-0.00976131157949567,
,,,-0.0015972165,4.5938445776701,-0.00574121065437794,
,,,-0.0015968525,4.63404558971524,0.00631909212097526,
,,,-0.0015964885,4.63404558971524,0.00229899119585752,
,,,-0.0015961245,4.63404558971524,-0.00976131157949567,
,,,-0.0015957605,4.5938445776701,-0.00172110972926021,
,,,-0.0015953965,4.5938445776701,0.00229899119585752,
,,,-0.0015950325,4.63404558971524,0.00229899119585752,
,,,-0.0015946685,4.63404558971524,-0.00172110972926021,
,,,-0.0015943045,4.5938445776701,-0.00172110972926021,
,,,-0.0015939405,4.63404558971524,-0.00172110972926021,
,,,-0.0015935765,4.63404558971524,0.00229899119585752,
,,,-0.0015932125,4.63404558971524,-0.00172110972926021,
,,,-0.0015928485,4.63404558971524,-0.00574121065437794,
,,,-0.0015924845,4.63404558971524,0.00631909212097526,
,,,-0.0015921205,4.5938445776701,-0.00172110972926021,
,,,-0.0015917565,4.5938445776701,-0.00172110972926021,
,,,-0.0015913925,4.63404558971524,0.00229899119585752,
,,,-0.0015910285,4.63404558971524,0.00631909212097526,
,,,-0.0015906645,4.63404558971524,-0.00172110972926021,
,,,-0.0015903005,4.63404558971524,-0.00172110972926021,
,,,-0.0015899365,4.63404558971524,-0.00574121065437794,
,,,-0.0015895725,4.5938445776701,-0.00172110972926021,
,,,-0.0015892085,4.63404558971524,0.00229899119585752,
,,,-0.0015888445,4.5938445776701,-0.00172110972926021,
,,,-0.0015884805,4.5938445776701,-0.00574121065437794,
,,,-0.0015881165,4.5938445776701,0.00229899119585752,
,,,-0.0015877525,4.63404558971524,0.00631909212097526,
,,,-0.0015873885,4.5938445776701,-0.00574121065437794,
,,,-0.0015870245,4.5938445776701,-0.00172110972926021,
,,,-0.0015866605,4.63404558971524,0.00229899119585752,
,,,-0.0015862965,4.63404558971524,0.00229899119585752,
,,,-0.0015859325,4.63404558971524,-0.00172110972926021,
,,,-0.0015855685,4.5938445776701,-0.00172110972926021,
,,,-0.0015852045,4.63404558971524,0.00229899119585752,
,,,-0.0015848405,4.63404558971524,0.00631909212097526,
,,,-0.0015844765,4.63404558971524,-0.00574121065437794,
,,,-0.0015841125,4.5938445776701,-0.00574121065437794,
,,,-0.0015837485,4.63404558971524,0.00631909212097526,
,,,-0.0015833845,4.63404558971524,0.00229899119585752,
,,,-0.0015830205,4.5938445776701,-0.00574121065437794,
,,,-0.0015826565,4.5938445776701,-0.00172110972926021,
,,,-0.0015822925,4.63404558971524,0.00631909212097526,
,,,-0.0015819285,4.63404558971524,0.00229899119585752,
,,,-0.0015815645,4.63404558971524,-0.00574121065437794,
,,,-0.0015812005,4.5938445776701,-0.00172110972926021,
,,,-0.0015808365,4.5938445776701,0.00631909212097526,
,,,-0.0015804725,4.63404558971524,-0.00172110972926021,
,,,-0.0015801085,4.63404558971524,-0.00172110972926021,
,,,-0.0015797445,4.63404558971524,-0.00172110972926021,
,,,-0.0015793805,4.63404558971524,0.00631909212097526,
,,,-0.0015790165,4.63404558971524,0.00229899119585752,
,,,-0.0015786525,4.5938445776701,-0.00574121065437794,
,,,-0.0015782885,4.63404558971524,0.00229899119585752,
,,,-0.0015779245,4.63404558971524,0.00229899119585752,
,,,-0.0015775605,4.5938445776701,-0.00172110972926021,
,,,-0.0015771965,4.63404558971524,0.00631909212097526,
,,,-0.0015768325,4.63404558971524,0.00229899119585752,
